x,y,g,obs,alt,chosen,a1,a2,a3,x1,x2,x3,a1_x1,a1_x2,a1_x3,a2_x1,a2_x2,a2_x3,a3_x1,a3_x2,a3_x3,IN1_indic
2,3,2,8094,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
2,3,2,8094,2,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1
2,3,2,8094,3,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
3,3,2,8095,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
3,3,2,8095,2,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
3,3,2,8095,3,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1
3,2,2,8096,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
3,2,2,8096,2,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
3,2,2,8096,3,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1
1,1,2,8097,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
1,1,2,8097,2,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1,1,2,8097,3,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
1,2,2,8098,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
1,2,2,8098,2,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1,2,2,8098,3,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
2,3,2,8099,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
2,3,2,8099,2,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1
2,3,2,8099,3,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
3,1,2,8100,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
3,1,2,8100,2,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
3,1,2,8100,3,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1
2,2,2,8101,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
2,2,2,8101,2,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1
2,2,2,8101,3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
3,3,2,8102,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
3,3,2,8102,2,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
3,3,2,8102,3,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1
1,3,2,8103,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
1,3,2,8103,2,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1,3,2,8103,3,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
1,2,2,8104,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
1,2,2,8104,2,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1,2,2,8104,3,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
1,2,2,8105,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
1,2,2,8105,2,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1,2,2,8105,3,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
2,2,2,8106,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
2,2,2,8106,2,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1
2,2,2,8106,3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
3,2,2,8107,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
3,2,2,8107,2,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
3,2,2,8107,3,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1
2,1,2,8108,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
2,1,2,8108,2,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1
2,1,2,8108,3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
1,1,2,8109,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
1,1,2,8109,2,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1,1,2,8109,3,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
2,2,2,8110,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
2,2,2,8110,2,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1
2,2,2,8110,3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
2,2,2,8111,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
2,2,2,8111,2,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1
2,2,2,8111,3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
2,2,2,8112,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
2,2,2,8112,2,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1
2,2,2,8112,3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
1,2,2,8113,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
1,2,2,8113,2,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1,2,2,8113,3,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
2,3,2,8114,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
2,3,2,8114,2,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1
2,3,2,8114,3,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
2,1,2,8115,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
2,1,2,8115,2,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1
2,1,2,8115,3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
2,1,2,8116,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
2,1,2,8116,2,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1
2,1,2,8116,3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
1,2,2,8117,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
1,2,2,8117,2,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1,2,2,8117,3,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
2,3,2,8118,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
2,3,2,8118,2,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1
2,3,2,8118,3,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
2,2,2,8119,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
2,2,2,8119,2,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1
2,2,2,8119,3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
1,1,2,8120,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
1,1,2,8120,2,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1,1,2,8120,3,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
1,1,2,8121,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
1,1,2,8121,2,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1,1,2,8121,3,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
2,2,2,8122,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
2,2,2,8122,2,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1
2,2,2,8122,3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
1,2,2,8123,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
1,2,2,8123,2,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1,2,2,8123,3,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
3,3,2,8124,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
3,3,2,8124,2,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
3,3,2,8124,3,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1
2,2,2,8125,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
2,2,2,8125,2,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1
2,2,2,8125,3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
2,3,2,8126,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
2,3,2,8126,2,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1
2,3,2,8126,3,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
1,1,2,8127,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
1,1,2,8127,2,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1,1,2,8127,3,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
2,2,2,8128,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
2,2,2,8128,2,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1
2,2,2,8128,3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
1,1,2,8129,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
1,1,2,8129,2,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1,1,2,8129,3,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
2,2,2,8130,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
2,2,2,8130,2,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1
2,2,2,8130,3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
1,3,2,8131,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
1,3,2,8131,2,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1,3,2,8131,3,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
1,1,2,8132,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
1,1,2,8132,2,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1,1,2,8132,3,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
3,3,2,8133,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
3,3,2,8133,2,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
3,3,2,8133,3,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1
2,2,2,8134,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
2,2,2,8134,2,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1
2,2,2,8134,3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
2,2,2,8135,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
2,2,2,8135,2,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1
2,2,2,8135,3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
1,2,2,8136,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
1,2,2,8136,2,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1,2,2,8136,3,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
3,2,2,8137,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
3,2,2,8137,2,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
3,2,2,8137,3,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1
1,2,2,8138,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
1,2,2,8138,2,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1,2,2,8138,3,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
1,2,2,8139,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
1,2,2,8139,2,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1,2,2,8139,3,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
2,1,2,8140,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
2,1,2,8140,2,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1
2,1,2,8140,3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
1,3,2,8141,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
1,3,2,8141,2,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1,3,2,8141,3,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
3,3,2,8142,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
3,3,2,8142,2,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
3,3,2,8142,3,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1
1,1,2,8143,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
1,1,2,8143,2,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1,1,2,8143,3,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
1,3,2,8144,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
1,3,2,8144,2,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1,3,2,8144,3,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
1,2,2,8145,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
1,2,2,8145,2,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1,2,2,8145,3,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
3,2,2,8146,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
3,2,2,8146,2,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
3,2,2,8146,3,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1
1,1,2,8147,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
1,1,2,8147,2,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1,1,2,8147,3,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
2,2,2,8148,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
2,2,2,8148,2,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1
2,2,2,8148,3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
1,2,2,8149,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
1,2,2,8149,2,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1,2,2,8149,3,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
3,3,2,8150,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
3,3,2,8150,2,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
3,3,2,8150,3,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1
2,3,2,8151,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
2,3,2,8151,2,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1
2,3,2,8151,3,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
1,2,2,8152,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
1,2,2,8152,2,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1,2,2,8152,3,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
3,2,2,8153,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
3,2,2,8153,2,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
3,2,2,8153,3,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1
3,3,2,8154,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
3,3,2,8154,2,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
3,3,2,8154,3,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1
1,2,2,8155,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
1,2,2,8155,2,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1,2,2,8155,3,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
2,2,2,8156,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
2,2,2,8156,2,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1
2,2,2,8156,3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
2,2,2,8157,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
2,2,2,8157,2,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1
2,2,2,8157,3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
1,2,2,8158,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
1,2,2,8158,2,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1,2,2,8158,3,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
3,2,2,8159,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
3,2,2,8159,2,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
3,2,2,8159,3,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1
3,3,2,8160,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
3,3,2,8160,2,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
3,3,2,8160,3,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1
2,3,2,8161,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
2,3,2,8161,2,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1
2,3,2,8161,3,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
3,3,2,8162,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
3,3,2,8162,2,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
3,3,2,8162,3,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1
2,3,2,8163,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
2,3,2,8163,2,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1
2,3,2,8163,3,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
3,3,2,8164,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
3,3,2,8164,2,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
3,3,2,8164,3,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1
2,2,2,8165,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
2,2,2,8165,2,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1
2,2,2,8165,3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
1,3,2,8166,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
1,3,2,8166,2,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1,3,2,8166,3,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
3,3,2,8167,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
3,3,2,8167,2,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
3,3,2,8167,3,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1
3,3,2,8168,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
3,3,2,8168,2,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
3,3,2,8168,3,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1
3,2,2,8169,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
3,2,2,8169,2,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
3,2,2,8169,3,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1
2,2,2,8170,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
2,2,2,8170,2,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1
2,2,2,8170,3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
1,2,2,8171,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
1,2,2,8171,2,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1,2,2,8171,3,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
1,1,2,8172,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
1,1,2,8172,2,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1,1,2,8172,3,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
2,2,2,8173,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
2,2,2,8173,2,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1
2,2,2,8173,3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
3,3,2,8174,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
3,3,2,8174,2,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
3,3,2,8174,3,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1
2,3,2,8175,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
2,3,2,8175,2,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1
2,3,2,8175,3,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
2,1,2,8176,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
2,1,2,8176,2,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1
2,1,2,8176,3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
1,2,2,8177,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
1,2,2,8177,2,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1,2,2,8177,3,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
1,3,2,8178,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
1,3,2,8178,2,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1,3,2,8178,3,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
2,2,2,8179,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
2,2,2,8179,2,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1
2,2,2,8179,3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
3,1,2,8180,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
3,1,2,8180,2,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
3,1,2,8180,3,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1
1,2,2,8181,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
1,2,2,8181,2,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1,2,2,8181,3,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
2,3,2,8182,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
2,3,2,8182,2,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1
2,3,2,8182,3,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
1,1,2,8183,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
1,1,2,8183,2,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1,1,2,8183,3,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
1,2,2,8184,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
1,2,2,8184,2,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1,2,2,8184,3,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
2,1,2,8185,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
2,1,2,8185,2,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1
2,1,2,8185,3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
1,2,2,8186,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
1,2,2,8186,2,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1,2,2,8186,3,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
2,3,2,8187,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
2,3,2,8187,2,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1
2,3,2,8187,3,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
3,1,2,8188,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
3,1,2,8188,2,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
3,1,2,8188,3,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1
2,1,2,8189,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
2,1,2,8189,2,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1
2,1,2,8189,3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
2,1,2,8190,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
2,1,2,8190,2,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1
2,1,2,8190,3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
2,2,2,8191,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
2,2,2,8191,2,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1
2,2,2,8191,3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
2,3,2,8192,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
2,3,2,8192,2,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1
2,3,2,8192,3,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
1,1,2,8193,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
1,1,2,8193,2,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1,1,2,8193,3,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
1,2,2,8194,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
1,2,2,8194,2,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1,2,2,8194,3,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
1,1,2,8195,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
1,1,2,8195,2,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1,1,2,8195,3,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
1,2,2,8196,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
1,2,2,8196,2,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1,2,2,8196,3,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
